Team,Points,Wins,pl_wins,Losses,Tie,sim
German,1933.84,12,11,3,0,296
Scott,1913.87,12,11,3,0,296
PFinn,1863.95,10,10,5,0,296
Barrett,1809.72,10,10,5,0,296
David,1713.6,9,8,6,0,296
Bobby,1796.56,7,6,8,0,296
Eric,1535.51,6,5,9,0,296
Diaz,1477.33,5,5,10,0,296
Brian,1602.81,4,4,11,0,296
Justin,1288.09,0,0,15,0,296
Bobby,2217.39,13,12,2,0,297
PFinn,1943.42,11,10,4,0,297
German,1845.73,9,9,6,0,297
Diaz,1758.21,9,8,6,0,297
Barrett,1808.03,8,7,7,0,297
David,1714.9,8,8,7,0,297
Scott,1790.03,6,6,9,0,297
Brian,1572.8899999999999,6,6,9,0,297
Eric,1489.91,3,2,12,0,297
Justin,1368.3,2,2,13,0,297
Bobby,2060.69,12,11,3,0,298
PFinn,1846.7,10,10,5,0,298
David,1714.97,10,9,5,0,298
German,1902.57,9,8,6,0,298
Scott,1774.17,9,8,6,0,298
Brian,1756.63,9,9,6,0,298
Barrett,1668.04,4,4,11,0,298
Eric,1534.35,4,3,11,0,298
Justin,1429.46,4,4,11,0,298
Diaz,1427.64,4,4,11,0,298
PFinn,2099.7599999999998,13,12,2,0,299
Bobby,1917.3500000000001,10,9,5,0,299
David,1791.69,10,9,5,0,299
Eric,1985.85,9,8,6,0,299
Scott,1792.17,9,8,6,0,299
Diaz,1875.07,8,8,7,0,299
Barrett,1785.49,7,7,8,0,299
German,1593.74,4,4,11,0,299
Brian,1693.73,3,3,12,0,299
Justin,1449.6,2,2,13,0,299
German,2450.6,14,13,1,0,300
David,1751.1,11,10,4,0,300
PFinn,1926.77,9,9,6,0,300
Barrett,1820.3200000000002,9,9,6,0,300
Bobby,1858.97,8,7,7,0,300
Diaz,1704.07,8,7,7,0,300
Scott,1713.52,6,6,9,0,300
Eric,1455.1299999999999,5,4,10,0,300
Brian,1662.1,4,4,11,0,300
Justin,1403.75,1,1,14,0,300
Bobby,2395.84,12,11,3,0,301
PFinn,1847.68,11,10,4,0,301
German,1986.72,9,9,6,0,301
Scott,1741.81,8,8,7,0,301
David,1676.15,8,7,7,0,301
Brian,1664.27,7,7,8,0,301
Diaz,1628.96,7,6,8,0,301
Barrett,1671.63,6,6,9,0,301
Eric,1522.75,6,5,9,0,301
Justin,1300.4,1,1,14,0,301
PFinn,1869.38,12,11,3,0,302
Scott,1970.44,10,10,5,0,302
Bobby,1901.54,10,9,5,0,302
Eric,1652.36,9,8,6,0,302
Diaz,1714.78,8,7,7,0,302
German,1614.1100000000001,7,7,8,0,302
David,1633.64,6,5,9,0,302
Barrett,1672.78,5,5,10,0,302
Brian,1642.62,4,4,11,0,302
Justin,1489.08,4,4,11,0,302
Scott,1973.88,12,11,3,0,303
PFinn,1978.75,11,11,4,0,303
German,1942.4,11,10,4,0,303
David,1714.84,9,8,6,0,303
Bobby,1709.1100000000001,8,7,7,0,303
Diaz,1665.36,8,8,7,0,303
Barrett,1619.48,8,8,7,0,303
Brian,1600.13,4,4,11,0,303
Eric,1582.54,4,3,11,0,303
Justin,1370.71,0,0,15,0,303
Scott,2111.41,13,12,2,0,304
Bobby,1978.16,10,9,5,0,304
German,1891.87,9,9,6,0,304
PFinn,1899.75,8,7,7,0,304
Brian,1804.07,8,8,7,0,304
David,1676.6,8,7,7,0,304
Eric,1811.82,7,6,8,0,304
Barrett,1826.57,6,6,9,0,304
Diaz,1543.41,5,5,10,0,304
Justin,1354,1,1,14,0,304
German,2151.08,14,13,1,0,305
Scott,2150.7,12,11,3,0,305
PFinn,1921.2,9,9,6,0,305
David,1668.82,8,8,7,0,305
Barrett,1738.45,7,6,8,0,305
Eric,1585.49,7,6,8,0,305
Diaz,1579.69,7,7,8,0,305
Bobby,1793.73,6,6,9,0,305
Brian,1539.6399999999999,5,4,10,0,305
Justin,1343.72,0,0,15,0,305
Bobby,2048.78,12,11,3,0,306
PFinn,1887.15,12,11,3,0,306
David,1746.05,12,11,3,0,306
Scott,1836.79,9,8,6,0,306
Brian,1641.92,6,6,9,0,306
German,1540.5,6,6,9,0,306
Justin,1496.98,6,5,9,0,306
Barrett,1653.46,5,5,10,0,306
Diaz,1493.45,4,4,11,0,306
Eric,1412.53,3,3,12,0,306
Bobby,1986.64,11,11,4,0,307
PFinn,1930.49,11,11,4,0,307
German,1881.2,10,9,5,0,307
Barrett,1800.3,9,8,6,0,307
Brian,1766.75,9,8,6,0,307
David,1775.87,7,7,8,0,307
Scott,1660.01,7,7,8,0,307
Eric,1622.94,4,4,11,0,307
Diaz,1327.43,4,3,11,0,307
Justin,1337.44,3,2,12,0,307
Scott,2128.31,11,11,4,0,308
PFinn,2036.07,11,11,4,0,308
Bobby,2081.55,9,9,6,0,308
Barrett,1821.32,9,8,6,0,308
David,1726.23,9,9,6,0,308
Diaz,1643.5,8,7,7,0,308
German,1631.71,8,7,7,0,308
Brian,1717.23,6,5,9,0,308
Justin,1335.47,3,2,12,0,308
Eric,1186.85,1,1,14,0,308
Bobby,2040.69,11,10,4,0,309
PFinn,1971.23,11,10,4,0,309
Scott,1916.06,11,10,4,0,309
David,1686.48,10,9,5,0,309
Barrett,1809.8799999999999,9,9,6,0,309
Brian,1619.49,6,6,9,0,309
German,1478.79,6,6,9,0,309
Eric,1574.68,5,5,10,0,309
Justin,1452.36,4,3,11,0,309
Diaz,1464.92,2,2,13,0,309
Scott,2374.23,14,13,1,0,310
Barrett,2272.71,12,11,3,0,310
Bobby,2059.37,9,8,6,0,310
German,1970.77,9,9,6,0,310
PFinn,1883.22,8,7,7,0,310
Eric,1706.67,7,6,8,0,310
David,1607.38,6,6,9,0,310
Brian,1705.15,5,5,10,0,310
Diaz,1519.99,5,5,10,0,310
Justin,1381.65,0,0,15,0,310
Scott,2260.99,13,12,2,0,311
PFinn,2206.39,13,12,2,0,311
Diaz,1833.36,9,9,6,0,311
German,1792.48,8,8,7,0,311
Bobby,1784.21,7,7,8,0,311
Brian,1769.65,7,6,8,0,311
Barrett,1765.84,6,6,9,0,311
David,1700.65,5,4,10,0,311
Eric,1607.98,5,4,10,0,311
Justin,1262.44,2,2,13,0,311
Barrett,1881.65,12,11,3,0,312
German,1844.53,10,9,5,0,312
Scott,1742.54,10,9,5,0,312
Bobby,1883.39,9,8,6,0,312
PFinn,1828.42,9,9,6,0,312
David,1701.05,8,8,7,0,312
Eric,1504.81,7,6,8,0,312
Brian,1621.2,5,5,10,0,312
Diaz,1569.83,5,5,10,0,312
Justin,1203.03,0,0,15,0,312
German,1945,12,11,3,0,313
PFinn,1881.71,10,10,5,0,313
David,1665.97,10,10,5,0,313
Scott,1810.37,8,8,7,0,313
Bobby,1737.66,7,7,8,0,313
Diaz,1592.46,7,6,8,0,313
Eric,1517.73,6,5,9,0,313
Barrett,1642.19,5,4,10,0,313
Brian,1618.08,5,4,10,0,313
Justin,1399.44,5,5,10,0,313
PFinn,1925.88,13,12,2,0,314
Bobby,1988.51,11,10,4,0,314
Barrett,1860.05,10,9,5,0,314
David,1888.83,9,9,6,0,314
Scott,1815.04,8,7,7,0,314
German,1809.57,8,8,7,0,314
Brian,1726.34,6,6,9,0,314
Eric,1595.01,6,5,9,0,314
Diaz,1570.19,4,4,11,0,314
Justin,1318.5,0,0,15,0,314
PFinn,1874.3,13,12,2,0,315
Scott,1981.94,12,11,3,0,315
Barrett,1761.21,10,9,5,0,315
Bobby,1867.74,9,8,6,0,315
German,1713.95,8,8,7,0,315
Eric,1662.46,8,7,7,0,315
David,1662.81,7,7,8,0,315
Diaz,1612.33,4,4,11,0,315
Brian,1636.34,3,3,12,0,315
Justin,1336.8799999999999,1,1,14,0,315
Scott,2420.93,14,13,1,0,316
Bobby,1966.17,11,10,4,0,316
PFinn,1950.02,11,10,4,0,316
German,1980.1,10,10,5,0,316
Barrett,1923.48,8,7,7,0,316
Eric,1581.2,7,6,8,0,316
David,1696.26,5,5,10,0,316
Diaz,1480.92,5,5,10,0,316
Brian,1631.2,3,3,12,0,316
Justin,1407.22,1,1,14,0,316
Bobby,2220.98,13,12,2,0,317
Scott,2159.31,11,11,4,0,317
German,2028.67,11,10,4,0,317
Barrett,1889.93,9,9,6,0,317
David,1660.44,8,7,7,0,317
PFinn,1710.24,7,7,8,0,317
Diaz,1633.7,7,6,8,0,317
Brian,1685.62,5,5,10,0,317
Justin,1429.04,2,2,13,0,317
Eric,1301.77,2,1,13,0,317
Scott,2166.52,12,11,3,0,318
Bobby,2078.04,12,11,3,0,318
PFinn,1883.65,10,9,5,0,318
David,1628.87,9,8,6,0,318
German,1730.98,8,8,7,0,318
Brian,1676.27,6,6,9,0,318
Diaz,1580.9,6,6,9,0,318
Eric,1600.97,5,5,10,0,318
Barrett,1626.12,4,4,11,0,318
Justin,1434.9,3,2,12,0,318
David,1875.46,12,11,3,0,319
Bobby,2059.51,11,10,4,0,319
PFinn,1885.6200000000001,11,11,4,0,319
German,1982.67,10,9,5,0,319
Scott,1929.71,10,9,5,0,319
Barrett,1760.71,6,6,9,0,319
Brian,1687.12,5,5,10,0,319
Eric,1441.04,4,4,11,0,319
Diaz,1390.18,4,4,11,0,319
Justin,1181.39,2,1,13,0,319
German,1879.63,12,11,3,0,320
PFinn,1906.11,11,11,4,0,320
Barrett,1839.35,10,9,5,0,320
Scott,1979.12,9,8,6,0,320
Brian,1753.42,9,8,6,0,320
David,1701.26,8,8,7,0,320
Bobby,1751.44,7,7,8,0,320
Diaz,1571.95,6,6,9,0,320
Eric,1428.67,2,1,13,0,320
Justin,1373.23,1,1,14,0,320
Scott,2373.06,14,13,1,0,321
German,1966.99,10,9,5,0,321
PFinn,1842.99,9,9,6,0,321
Bobby,1797.28,8,7,7,0,321
Barrett,1753.25,8,7,7,0,321
Diaz,1945.42,7,7,8,0,321
Brian,1768.72,7,7,8,0,321
David,1616,7,7,8,0,321
Eric,1583.83,3,2,12,0,321
Justin,1455.4,2,2,13,0,321
PFinn,1878.2,11,10,4,0,322
Scott,1886.88,10,9,5,0,322
German,1881.72,10,10,5,0,322
David,1656.73,9,8,6,0,322
Bobby,1773.25,8,7,7,0,322
Diaz,1753.09,8,8,7,0,322
Brian,1635.68,6,6,9,0,322
Barrett,1555.82,6,6,9,0,322
Justin,1397.92,4,3,11,0,322
Eric,1258.63,3,3,12,0,322
Scott,2301.04,13,12,2,0,323
Diaz,1893.59,10,10,5,0,323
German,2053.41,9,8,6,0,323
PFinn,1962.21,9,9,6,0,323
Bobby,1936.93,8,7,7,0,323
Barrett,1827.25,8,7,7,0,323
David,1740.97,8,8,7,0,323
Brian,1737.12,6,6,9,0,323
Eric,1496.38,3,2,12,0,323
Justin,1330.39,1,1,14,0,323
PFinn,1890.41,12,12,3,0,324
German,1905.34,11,10,4,0,324
Bobby,2048.65,10,9,5,0,324
Scott,1842.86,10,9,5,0,324
Barrett,1892.88,9,9,6,0,324
David,1702.24,8,7,7,0,324
Brian,1618.15,6,6,9,0,324
Diaz,1574.92,6,6,9,0,324
Eric,1476.95,3,2,12,0,324
Justin,1233.1100000000001,0,0,15,0,324
Bobby,2039.08,13,12,2,0,325
PFinn,2030.22,13,12,2,0,325
Barrett,1732.85,8,7,7,0,325
German,1731.92,8,8,7,0,325
Scott,1760.46,7,7,8,0,325
Brian,1699.64,6,6,9,0,325
Eric,1595.66,6,5,9,0,325
David,1574.12,6,6,9,0,325
Diaz,1523.1399999999999,6,5,9,0,325
Justin,1397.26,2,2,13,0,325
Scott,2362.11,14,13,1,0,326
Bobby,1985.74,11,10,4,0,326
PFinn,1982.43,11,11,4,0,326
Barrett,1712.15,7,6,8,0,326
David,1628.08,7,7,8,0,326
Diaz,1624.16,6,6,9,0,326
Brian,1601.84,5,5,10,0,326
Eric,1593.49,5,4,10,0,326
German,1517.17,5,4,10,0,326
Justin,1445.71,4,4,11,0,326
PFinn,1962.03,12,12,3,0,327
German,1900.94,11,10,4,0,327
Barrett,1839.25,11,10,4,0,327
Bobby,2009.4,10,9,5,0,327
David,1754.03,8,8,7,0,327
Scott,1718.05,7,6,8,0,327
Brian,1665.03,5,5,10,0,327
Justin,1497.76,5,4,10,0,327
Diaz,1434.8600000000001,4,4,11,0,327
Eric,1307.79,2,2,13,0,327
Bobby,2003.58,12,11,3,0,328
PFinn,1952.7,11,11,4,0,328
German,1819.59,10,9,5,0,328
David,1719.81,10,9,5,0,328
Barrett,1751.01,8,8,7,0,328
Scott,1614.93,7,6,8,0,328
Brian,1592.48,6,6,9,0,328
Diaz,1508.24,5,5,10,0,328
Eric,1479.38,3,2,12,0,328
Justin,1475.18,3,3,12,0,328
German,1944.43,12,12,3,0,329
Scott,2060.85,11,10,4,0,329
Bobby,2041.97,11,10,4,0,329
PFinn,1826.6299999999999,10,9,5,0,329
Barrett,1763.61,9,8,6,0,329
David,1723.3,8,8,7,0,329
Brian,1610.18,5,5,10,0,329
Eric,1434.35,5,4,10,0,329
Diaz,1543.56,4,4,11,0,329
Justin,1227.91,0,0,15,0,329
German,2010.32,11,11,4,0,330
Bobby,1913.16,11,11,4,0,330
Scott,1822.08,10,9,5,0,330
David,1787.98,10,10,5,0,330
PFinn,1795.21,8,7,7,0,330
Brian,1726.41,7,6,8,0,330
Barrett,1670.36,7,6,8,0,330
Diaz,1492.43,6,6,9,0,330
Eric,1376.51,3,3,12,0,330
Justin,1429.72,2,1,13,0,330
Scott,2178.65,12,12,3,0,331
Bobby,2014.57,11,10,4,0,331
PFinn,1932.5,11,11,4,0,331
Diaz,1802.49,9,8,6,0,331
German,1678.56,8,7,7,0,331
David,1681.1200000000001,7,7,8,0,331
Eric,1626.76,6,5,9,0,331
Barrett,1663.06,5,4,10,0,331
Brian,1627.26,5,5,10,0,331
Justin,1357.92,1,1,14,0,331
PFinn,1971.63,11,11,4,0,332
German,1825.8,11,10,4,0,332
Barrett,1843.31,10,9,5,0,332
Bobby,1968.1100000000001,9,9,6,0,332
David,1650.72,9,9,6,0,332
Scott,1688.8500000000001,8,8,7,0,332
Brian,1610.6,5,4,10,0,332
Diaz,1455.24,4,3,11,0,332
Eric,1425.5,4,4,11,0,332
Justin,1402.01,4,3,11,0,332
PFinn,2000,12,12,3,0,333
Bobby,2025.55,11,10,4,0,333
Scott,2014.7,10,9,5,0,333
Barrett,1837.1,10,9,5,0,333
Diaz,1757.47,7,7,8,0,333
David,1709.96,7,7,8,0,333
German,1597.81,6,5,9,0,333
Eric,1529.4,6,5,9,0,333
Brian,1702.82,5,5,10,0,333
Justin,1403.63,1,1,14,0,333
German,2187.21,11,11,4,0,334
Scott,2043.73,11,10,4,0,334
Bobby,1944.24,11,10,4,0,334
David,1816.14,10,9,5,0,334
Barrett,1876.25,9,9,6,0,334
PFinn,1815.71,9,8,6,0,334
Brian,1783.97,5,5,10,0,334
Eric,1603.27,4,3,11,0,334
Diaz,1370.3799999999999,3,3,12,0,334
Justin,1367.31,2,2,13,0,334
Scott,1981.82,11,10,4,0,335
Barrett,1809.9,10,9,5,0,335
PFinn,1898.9,9,9,6,0,335
German,1852.03,9,8,6,0,335
Eric,1689.81,8,7,7,0,335
Brian,1681.99,8,7,7,0,335
David,1619.63,8,8,7,0,335
Bobby,1874.13,6,6,9,0,335
Diaz,1461.1499999999999,6,6,9,0,335
Justin,1296.65,0,0,15,0,335
Scott,1818.81,12,11,3,0,336
Barrett,1870.73,11,10,4,0,336
Bobby,1917.76,10,9,5,0,336
David,1851.85,10,10,5,0,336
German,1793.66,9,8,6,0,336
PFinn,1781.33,9,9,6,0,336
Diaz,1481.17,6,6,9,0,336
Brian,1687.3,5,5,10,0,336
Eric,1344.82,3,2,12,0,336
Justin,1316.12,0,0,15,0,336
Scott,2078.14,12,11,3,0,337
PFinn,1997.07,12,11,3,0,337
German,1985.73,12,12,3,0,337
Brian,1640.3,9,9,6,0,337
David,1554.98,7,7,8,0,337
Barrett,1716.99,6,5,9,0,337
Bobby,1697.94,6,5,9,0,337
Eric,1641.98,5,4,10,0,337
Diaz,1521.1100000000001,4,4,11,0,337
Justin,1255.94,2,2,13,0,337
Scott,2195.11,12,11,3,0,338
PFinn,1907.81,10,9,5,0,338
German,1801.23,10,10,5,0,338
David,1799.25,10,9,5,0,338
Brian,1740.19,7,6,8,0,338
Barrett,1733.26,7,7,8,0,338
Bobby,1701.43,7,7,8,0,338
Eric,1533.11,5,5,10,0,338
Justin,1473.34,5,4,10,0,338
Diaz,1526.34,2,2,13,0,338
PFinn,1849.05,12,11,3,0,339
Barrett,1832.08,10,9,5,0,339
Diaz,1678.1100000000001,10,9,5,0,339
Brian,1690.51,9,8,6,0,339
Bobby,1735.98,8,8,7,0,339
David,1708.05,8,8,7,0,339
German,1504.76,8,8,7,0,339
Scott,1618.18,6,6,9,0,339
Justin,1436.74,2,1,13,0,339
Eric,1341.73,2,2,13,0,339
PFinn,1955.68,12,11,3,0,340
Scott,1878.49,12,11,3,0,340
David,1756.23,12,11,3,0,340
Bobby,1979.75,10,9,5,0,340
Brian,1785.1,8,8,7,0,340
German,1691.48,6,6,9,0,340
Diaz,1537.65,5,5,10,0,340
Eric,1266.96,5,4,10,0,340
Barrett,1568.66,3,3,12,0,340
Justin,1396.66,2,2,13,0,340
Scott,1909.1399999999999,12,11,3,0,341
PFinn,1982.04,11,10,4,0,341
Barrett,1968.67,11,10,4,0,341
Bobby,1849.1100000000001,9,8,6,0,341
David,1731.69,8,8,7,0,341
Eric,1714.8,6,6,9,0,341
Diaz,1685.23,6,6,9,0,341
German,1316.26,5,5,10,0,341
Brian,1605.2,4,4,11,0,341
Justin,1312.89,3,2,12,0,341
Scott,2015.32,12,11,3,0,342
PFinn,1928.1299999999999,11,11,4,0,342
Bobby,1849.9,8,8,7,0,342
Brian,1796.25,8,7,7,0,342
German,1792.77,8,7,7,0,342
Diaz,1756.3799999999999,8,8,7,0,342
David,1725.76,7,6,8,0,342
Barrett,1798.58,6,6,9,0,342
Eric,1695.26,6,5,9,0,342
Justin,1501.62,1,1,14,0,342
Scott,2199.92,13,12,2,0,343
PFinn,1823.26,10,10,5,0,343
Barrett,1937.48,9,8,6,0,343
Bobby,1804.42,8,8,7,0,343
Brian,1743.53,8,7,7,0,343
David,1737.88,8,8,7,0,343
German,1701,7,6,8,0,343
Diaz,1536.72,6,6,9,0,343
Eric,1606.83,5,5,10,0,343
Justin,1365.47,1,0,14,0,343
PFinn,1844.73,13,13,2,0,344
German,2042.48,10,9,5,0,344
Barrett,1778.02,9,8,6,0,344
Brian,1645.85,9,8,6,0,344
Eric,1629.81,8,7,7,0,344
David,1657.1100000000001,7,7,8,0,344
Diaz,1549.88,7,6,8,0,344
Bobby,1717.0700000000002,6,6,9,0,344
Scott,1656.67,6,6,9,0,344
Justin,1311.31,0,0,15,0,344
Bobby,2048.63,12,11,3,0,345
German,2027.38,12,12,3,0,345
PFinn,1952.29,12,11,3,0,345
Scott,1722.66,9,9,6,0,345
David,1702.68,7,6,8,0,345
Barrett,1695.52,7,7,8,0,345
Diaz,1482.02,6,5,9,0,345
Brian,1684.76,5,5,10,0,345
Eric,1598.82,5,4,10,0,345
Justin,1372.12,0,0,15,0,345
Scott,2118.41,12,12,3,0,346
Bobby,2005.06,12,11,3,0,346
PFinn,1904.94,10,9,5,0,346
Brian,1802.2,9,9,6,0,346
Diaz,1814.61,8,7,7,0,346
German,1740.91,8,8,7,0,346
Barrett,1788.31,7,6,8,0,346
David,1662.79,5,5,10,0,346
Eric,1483.19,3,2,12,0,346
Justin,1256.03,1,1,14,0,346
PFinn,2085.39,13,12,2,0,347
German,1935.88,11,11,4,0,347
Bobby,1811.73,8,8,7,0,347
Scott,1726.45,8,8,7,0,347
Diaz,1741.31,7,6,8,0,347
Barrett,1731.75,7,7,8,0,347
Brian,1681.9,7,6,8,0,347
David,1674.41,7,6,8,0,347
Eric,1653.2,7,6,8,0,347
Justin,1237.73,0,0,15,0,347
PFinn,1930.72,13,12,2,0,348
Bobby,1999.28,11,10,4,0,348
Scott,1893.33,11,10,4,0,348
Brian,1682.67,8,8,7,0,348
Diaz,1608.44,8,8,7,0,348
Barrett,1782.41,7,7,8,0,348
German,1742.67,7,7,8,0,348
David,1679.44,5,4,10,0,348
Justin,1359.2,4,3,11,0,348
Eric,1200.3799999999999,1,1,14,0,348
PFinn,1970.05,13,12,2,0,349
Barrett,1917.55,11,10,4,0,349
German,1933.19,9,9,6,0,349
Scott,1919.42,9,8,6,0,349
Bobby,2002.78,8,8,7,0,349
Brian,1811.9,8,7,7,0,349
David,1559.83,6,6,9,0,349
Diaz,1541.45,6,6,9,0,349
Eric,1508.29,4,3,11,0,349
Justin,1282.63,1,1,14,0,349
German,2181.07,13,12,2,0,350
Scott,1902.1,9,8,6,0,350
Bobby,1858.15,9,8,6,0,350
Barrett,1750.17,9,8,6,0,350
PFinn,1900.68,8,8,7,0,350
Brian,1728.25,8,8,7,0,350
David,1638.16,6,6,9,0,350
Diaz,1493.68,6,6,9,0,350
Justin,1439.78,4,3,11,0,350
Eric,1425.6399999999999,3,3,12,0,350
PFinn,1816.7,11,10,4,0,351
Scott,1809.45,11,10,4,0,351
David,1785.0900000000001,11,10,4,0,351
Barrett,1818.89,10,10,5,0,351
Bobby,1899.1100000000001,9,8,6,0,351
Brian,1748.18,8,8,7,0,351
German,1678.15,7,7,8,0,351
Diaz,1500.69,3,3,12,0,351
Eric,1458.13,3,2,12,0,351
Justin,1240.78,2,2,13,0,351
PFinn,2001.11,13,12,2,0,352
German,1922.41,10,10,5,0,352
Bobby,1904,10,9,5,0,352
Barrett,1822.23,9,8,6,0,352
Eric,1727.11,8,7,7,0,352
Scott,1664.34,8,7,7,0,352
Diaz,1663.01,7,7,8,0,352
David,1633.96,6,6,9,0,352
Brian,1593.01,2,2,13,0,352
Justin,1405.77,2,2,13,0,352
German,2056.42,13,12,2,0,353
Bobby,1984.27,11,10,4,0,353
Scott,1901.02,10,9,5,0,353
Barrett,1818,10,9,5,0,353
PFinn,2021.09,9,9,6,0,353
Brian,1724.05,7,7,8,0,353
David,1708.32,7,7,8,0,353
Eric,1522.79,3,2,12,0,353
Diaz,1418.47,3,3,12,0,353
Justin,1346.22,2,2,13,0,353
PFinn,2053.16,14,13,1,0,354
Bobby,1917.39,10,10,5,0,354
Scott,1854.29,10,9,5,0,354
Barrett,1924.51,9,9,6,0,354
David,1715.97,8,7,7,0,354
Diaz,1644.54,7,7,8,0,354
Brian,1675.8,6,5,9,0,354
German,1520.29,6,6,9,0,354
Justin,1260.52,3,2,12,0,354
Eric,1149.45,2,2,13,0,354
PFinn,1929.16,12,12,3,0,355
Bobby,1890.24,11,10,4,0,355
Diaz,1521.53,9,8,6,0,355
Scott,1775.32,8,8,7,0,355
David,1690.23,8,8,7,0,355
German,1571.58,7,6,8,0,355
Eric,1480.95,7,6,8,0,355
Brian,1682.71,6,6,9,0,355
Barrett,1654.35,6,5,9,0,355
Justin,1330.1299999999999,1,1,14,0,355
PFinn,1943.92,13,12,2,0,356
German,1823.9,10,10,5,0,356
Scott,1787.33,10,10,5,0,356
David,1656.72,9,8,6,0,356
Diaz,1539.9,9,8,6,0,356
Barrett,1599.8,7,7,8,0,356
Brian,1534.1399999999999,6,6,9,0,356
Bobby,1497.88,6,5,9,0,356
Eric,1655.54,5,4,10,0,356
Justin,1401.01,0,0,15,0,356
Scott,2224.25,13,12,2,0,357
Barrett,1903.03,11,11,4,0,357
German,1863.31,9,9,6,0,357
PFinn,1844.22,9,8,6,0,357
Brian,1765.15,9,9,6,0,357
David,1650.88,9,8,6,0,357
Diaz,1624.29,7,7,8,0,357
Bobby,1639.82,4,3,11,0,357
Eric,1406.56,3,2,12,0,357
Justin,1505.26,1,1,14,0,357
Scott,2056.48,11,10,4,0,358
German,1932,10,9,5,0,358
PFinn,1797.83,10,10,5,0,358
Eric,1630.1399999999999,10,9,5,0,358
Bobby,1811.28,7,7,8,0,358
Barrett,1746.97,7,7,8,0,358
Diaz,1703.37,7,7,8,0,358
Brian,1635.78,7,6,8,0,358
David,1662.72,6,5,9,0,358
Justin,1331.02,0,0,15,0,358
PFinn,2114.22,12,11,3,0,359
Eric,1803.28,11,10,4,0,359
Barrett,1798.47,10,9,5,0,359
Bobby,1821.64,8,7,7,0,359
Scott,1816.92,8,8,7,0,359
German,1738.8,7,7,8,0,359
Brian,1685.9,6,6,9,0,359
David,1662.85,5,5,10,0,359
Diaz,1583.07,4,3,11,0,359
Justin,1534.64,4,4,11,0,359
Scott,2210.03,14,13,1,0,360
Bobby,1963.94,10,9,5,0,360
German,1790.1200000000001,10,9,5,0,360
PFinn,1854.82,9,9,6,0,360
Barrett,1835.6499999999999,8,7,7,0,360
David,1703.99,8,8,7,0,360
Justin,1544.78,6,5,9,0,360
Brian,1617.64,5,5,10,0,360
Diaz,1438.8899999999999,4,4,11,0,360
Eric,1394.84,1,1,14,0,360
PFinn,1905.26,12,11,3,0,361
Barrett,1868.59,12,11,3,0,361
German,1860.69,10,10,5,0,361
Bobby,1840.15,8,8,7,0,361
Diaz,1591.31,8,8,7,0,361
Eric,1620.19,7,6,8,0,361
Scott,1502.72,7,6,8,0,361
Brian,1655.12,6,5,9,0,361
David,1556.72,5,5,10,0,361
Justin,1139.51,0,0,15,0,361
Bobby,1972.05,12,11,3,0,362
PFinn,1841.52,11,10,4,0,362
German,1887.57,9,9,6,0,362
Scott,1773.92,9,9,6,0,362
David,1765.79,8,7,7,0,362
Diaz,1738.78,8,7,7,0,362
Brian,1818.46,7,7,8,0,362
Barrett,1651.6200000000001,5,5,10,0,362
Justin,1429.55,3,2,12,0,362
Eric,1357.35,3,3,12,0,362
Bobby,2010.25,13,12,2,0,363
PFinn,1907.77,11,10,4,0,363
Scott,1843.3700000000001,9,8,6,0,363
David,1737.96,9,8,6,0,363
German,1739.23,8,8,7,0,363
Barrett,1798.55,7,7,8,0,363
Brian,1679.69,6,6,9,0,363
Diaz,1582.43,6,6,9,0,363
Eric,1551.47,6,5,9,0,363
Justin,1294.45,0,0,15,0,363
German,2023.9,13,12,2,0,364
Scott,1977.69,11,10,4,0,364
Barrett,1794.54,10,9,5,0,364
David,1693.35,9,9,6,0,364
Bobby,1752.5,8,7,7,0,364
Brian,1647.39,8,8,7,0,364
PFinn,1666.04,7,7,8,0,364
Diaz,1513.3899999999999,4,4,11,0,364
Justin,1390.15,4,3,11,0,364
Eric,1365.13,1,1,14,0,364
Scott,1993.93,13,12,2,0,365
Bobby,2026.39,12,11,3,0,365
PFinn,1892.51,9,9,6,0,365
David,1736.54,9,9,6,0,365
Brian,1845.37,8,8,7,0,365
Barrett,1689.79,8,7,7,0,365
German,1555.35,5,4,10,0,365
Diaz,1490.28,4,4,11,0,365
Eric,1449.19,4,4,11,0,365
Justin,1347.63,3,2,12,0,365
PFinn,1991.31,13,12,2,0,366
Bobby,2062.01,12,11,3,0,366
German,1891.72,10,10,5,0,366
Scott,1780.96,10,9,5,0,366
David,1748.1200000000001,9,9,6,0,366
Diaz,1668.38,7,7,8,0,366
Barrett,1814.21,6,5,9,0,366
Eric,1583.42,4,4,11,0,366
Brian,1580.26,3,3,12,0,366
Justin,1368.24,1,0,14,0,366
Scott,2219.94,14,13,1,0,367
Barrett,1938.91,11,10,4,0,367
David,1740.97,11,11,4,0,367
German,1889.31,10,9,5,0,367
PFinn,1905.1,8,8,7,0,367
Bobby,1902.73,7,7,8,0,367
Brian,1635.66,5,4,10,0,367
Eric,1633.22,5,4,10,0,367
Diaz,1531,4,4,11,0,367
Justin,1355.05,0,0,15,0,367
PFinn,1990.3,12,11,3,0,368
German,1922.61,9,9,6,0,368
Barrett,1847.68,9,8,6,0,368
Eric,1779.42,8,7,7,0,368
Bobby,1768.91,8,8,7,0,368
Brian,1744.66,8,7,7,0,368
David,1763.24,7,7,8,0,368
