Team,Points,Wins,pl_wins,Losses,Tie,sim
Scott,1497.5,5,5,9,0,74
Burg,1448,4,4,10,0,74
Wikle,1692,9,9,5,0,75
Brazil,1802,8,8,6,0,75
Rebecca,1743.5,8,8,6,0,75
Jersey,1723,8,8,6,0,75
Ford,1828.5,7,7,7,0,75
Kral,1661.5,7,7,7,0,75
Jangaard,1620,7,7,7,0,75
Bethany,1618.5,7,7,7,0,75
Scott,1497.5,5,5,9,0,75
Burg,1448,4,4,10,0,75
Wikle,1692,9,9,5,0,76
Brazil,1802,8,8,6,0,76
Rebecca,1743.5,8,8,6,0,76
Jersey,1723,8,8,6,0,76
Ford,1828.5,7,7,7,0,76
Kral,1661.5,7,7,7,0,76
Jangaard,1620,7,7,7,0,76
Bethany,1618.5,7,7,7,0,76
Scott,1497.5,5,5,9,0,76
Burg,1448,4,4,10,0,76
Wikle,1692,9,9,5,0,77
Brazil,1802,8,8,6,0,77
Rebecca,1743.5,8,8,6,0,77
Jersey,1723,8,8,6,0,77
Ford,1828.5,7,7,7,0,77
Kral,1661.5,7,7,7,0,77
Jangaard,1620,7,7,7,0,77
Bethany,1618.5,7,7,7,0,77
Scott,1497.5,5,5,9,0,77
Burg,1448,4,4,10,0,77
Wikle,1692,9,9,5,0,78
Brazil,1802,8,8,6,0,78
Rebecca,1743.5,8,8,6,0,78
Jersey,1723,8,8,6,0,78
Ford,1828.5,7,7,7,0,78
Kral,1661.5,7,7,7,0,78
Jangaard,1620,7,7,7,0,78
Bethany,1618.5,7,7,7,0,78
Scott,1497.5,5,5,9,0,78
Burg,1448,4,4,10,0,78
Wikle,1692,9,9,5,0,79
Brazil,1802,8,8,6,0,79
Rebecca,1743.5,8,8,6,0,79
Jersey,1723,8,8,6,0,79
Ford,1828.5,7,7,7,0,79
Kral,1661.5,7,7,7,0,79
Jangaard,1620,7,7,7,0,79
Bethany,1618.5,7,7,7,0,79
Scott,1497.5,5,5,9,0,79
Burg,1448,4,4,10,0,79
Wikle,1692,9,9,5,0,80
Brazil,1802,8,8,6,0,80
Rebecca,1743.5,8,8,6,0,80
Jersey,1723,8,8,6,0,80
Ford,1828.5,7,7,7,0,80
Kral,1661.5,7,7,7,0,80
Jangaard,1620,7,7,7,0,80
Bethany,1618.5,7,7,7,0,80
Scott,1497.5,5,5,9,0,80
Burg,1448,4,4,10,0,80
Wikle,1692,9,9,5,0,81
Brazil,1802,8,8,6,0,81
Rebecca,1743.5,8,8,6,0,81
Jersey,1723,8,8,6,0,81
Ford,1828.5,7,7,7,0,81
Kral,1661.5,7,7,7,0,81
Jangaard,1620,7,7,7,0,81
Bethany,1618.5,7,7,7,0,81
Scott,1497.5,5,5,9,0,81
Burg,1448,4,4,10,0,81
Wikle,1692,9,9,5,0,82
Brazil,1802,8,8,6,0,82
Rebecca,1743.5,8,8,6,0,82
Jersey,1723,8,8,6,0,82
Ford,1828.5,7,7,7,0,82
Kral,1661.5,7,7,7,0,82
Jangaard,1620,7,7,7,0,82
Bethany,1618.5,7,7,7,0,82
Scott,1497.5,5,5,9,0,82
Burg,1448,4,4,10,0,82
Wikle,1692,9,9,5,0,83
Brazil,1802,8,8,6,0,83
Rebecca,1743.5,8,8,6,0,83
Jersey,1723,8,8,6,0,83
Ford,1828.5,7,7,7,0,83
Kral,1661.5,7,7,7,0,83
Jangaard,1620,7,7,7,0,83
Bethany,1618.5,7,7,7,0,83
Scott,1497.5,5,5,9,0,83
Burg,1448,4,4,10,0,83
Wikle,1692,9,9,5,0,84
Brazil,1802,8,8,6,0,84
Rebecca,1743.5,8,8,6,0,84
Jersey,1723,8,8,6,0,84
Ford,1828.5,7,7,7,0,84
Kral,1661.5,7,7,7,0,84
Jangaard,1620,7,7,7,0,84
Bethany,1618.5,7,7,7,0,84
Scott,1497.5,5,5,9,0,84
Burg,1448,4,4,10,0,84
Wikle,1692,9,9,5,0,85
Brazil,1802,8,8,6,0,85
Rebecca,1743.5,8,8,6,0,85
Jersey,1723,8,8,6,0,85
Ford,1828.5,7,7,7,0,85
Kral,1661.5,7,7,7,0,85
Jangaard,1620,7,7,7,0,85
Bethany,1618.5,7,7,7,0,85
Scott,1497.5,5,5,9,0,85
Burg,1448,4,4,10,0,85
Wikle,1692,9,9,5,0,86
Brazil,1802,8,8,6,0,86
Rebecca,1743.5,8,8,6,0,86
Jersey,1723,8,8,6,0,86
Ford,1828.5,7,7,7,0,86
Kral,1661.5,7,7,7,0,86
Jangaard,1620,7,7,7,0,86
Bethany,1618.5,7,7,7,0,86
Scott,1497.5,5,5,9,0,86
Burg,1448,4,4,10,0,86
Wikle,1692,9,9,5,0,87
Brazil,1802,8,8,6,0,87
Rebecca,1743.5,8,8,6,0,87
Jersey,1723,8,8,6,0,87
Ford,1828.5,7,7,7,0,87
Kral,1661.5,7,7,7,0,87
Jangaard,1620,7,7,7,0,87
Bethany,1618.5,7,7,7,0,87
Scott,1497.5,5,5,9,0,87
Burg,1448,4,4,10,0,87
Wikle,1692,9,9,5,0,88
Brazil,1802,8,8,6,0,88
Rebecca,1743.5,8,8,6,0,88
Jersey,1723,8,8,6,0,88
Ford,1828.5,7,7,7,0,88
Kral,1661.5,7,7,7,0,88
Jangaard,1620,7,7,7,0,88
Bethany,1618.5,7,7,7,0,88
Scott,1497.5,5,5,9,0,88
Burg,1448,4,4,10,0,88
Wikle,1692,9,9,5,0,89
Brazil,1802,8,8,6,0,89
Rebecca,1743.5,8,8,6,0,89
Jersey,1723,8,8,6,0,89
Ford,1828.5,7,7,7,0,89
Kral,1661.5,7,7,7,0,89
Jangaard,1620,7,7,7,0,89
Bethany,1618.5,7,7,7,0,89
Scott,1497.5,5,5,9,0,89
Burg,1448,4,4,10,0,89
Wikle,1692,9,9,5,0,90
Brazil,1802,8,8,6,0,90
Rebecca,1743.5,8,8,6,0,90
Jersey,1723,8,8,6,0,90
Ford,1828.5,7,7,7,0,90
Kral,1661.5,7,7,7,0,90
Jangaard,1620,7,7,7,0,90
Bethany,1618.5,7,7,7,0,90
Scott,1497.5,5,5,9,0,90
Burg,1448,4,4,10,0,90
Wikle,1692,9,9,5,0,91
Brazil,1802,8,8,6,0,91
Rebecca,1743.5,8,8,6,0,91
Jersey,1723,8,8,6,0,91
Ford,1828.5,7,7,7,0,91
Kral,1661.5,7,7,7,0,91
Jangaard,1620,7,7,7,0,91
Bethany,1618.5,7,7,7,0,91
Scott,1497.5,5,5,9,0,91
Burg,1448,4,4,10,0,91
Wikle,1692,9,9,5,0,92
Brazil,1802,8,8,6,0,92
Rebecca,1743.5,8,8,6,0,92
Jersey,1723,8,8,6,0,92
Ford,1828.5,7,7,7,0,92
Kral,1661.5,7,7,7,0,92
Jangaard,1620,7,7,7,0,92
Bethany,1618.5,7,7,7,0,92
Scott,1497.5,5,5,9,0,92
Burg,1448,4,4,10,0,92
Wikle,1692,9,9,5,0,93
Brazil,1802,8,8,6,0,93
Rebecca,1743.5,8,8,6,0,93
Jersey,1723,8,8,6,0,93
Ford,1828.5,7,7,7,0,93
Kral,1661.5,7,7,7,0,93
Jangaard,1620,7,7,7,0,93
Bethany,1618.5,7,7,7,0,93
Scott,1497.5,5,5,9,0,93
Burg,1448,4,4,10,0,93
Wikle,1692,9,9,5,0,94
Brazil,1802,8,8,6,0,94
Rebecca,1743.5,8,8,6,0,94
Jersey,1723,8,8,6,0,94
Ford,1828.5,7,7,7,0,94
Kral,1661.5,7,7,7,0,94
Jangaard,1620,7,7,7,0,94
Bethany,1618.5,7,7,7,0,94
Scott,1497.5,5,5,9,0,94
Burg,1448,4,4,10,0,94
Wikle,1692,9,9,5,0,95
Brazil,1802,8,8,6,0,95
Rebecca,1743.5,8,8,6,0,95
Jersey,1723,8,8,6,0,95
Ford,1828.5,7,7,7,0,95
Kral,1661.5,7,7,7,0,95
Jangaard,1620,7,7,7,0,95
Bethany,1618.5,7,7,7,0,95
Scott,1497.5,5,5,9,0,95
Burg,1448,4,4,10,0,95
Wikle,1692,9,9,5,0,96
Brazil,1802,8,8,6,0,96
Rebecca,1743.5,8,8,6,0,96
Jersey,1723,8,8,6,0,96
Ford,1828.5,7,7,7,0,96
Kral,1661.5,7,7,7,0,96
Jangaard,1620,7,7,7,0,96
Bethany,1618.5,7,7,7,0,96
Scott,1497.5,5,5,9,0,96
Burg,1448,4,4,10,0,96
Wikle,1692,9,9,5,0,97
Brazil,1802,8,8,6,0,97
Rebecca,1743.5,8,8,6,0,97
Jersey,1723,8,8,6,0,97
Ford,1828.5,7,7,7,0,97
Kral,1661.5,7,7,7,0,97
Jangaard,1620,7,7,7,0,97
Bethany,1618.5,7,7,7,0,97
Scott,1497.5,5,5,9,0,97
Burg,1448,4,4,10,0,97
Wikle,1692,9,9,5,0,98
Brazil,1802,8,8,6,0,98
Rebecca,1743.5,8,8,6,0,98
Jersey,1723,8,8,6,0,98
Ford,1828.5,7,7,7,0,98
Kral,1661.5,7,7,7,0,98
Jangaard,1620,7,7,7,0,98
Bethany,1618.5,7,7,7,0,98
Scott,1497.5,5,5,9,0,98
Burg,1448,4,4,10,0,98
Wikle,1692,9,9,5,0,99
Brazil,1802,8,8,6,0,99
Rebecca,1743.5,8,8,6,0,99
Jersey,1723,8,8,6,0,99
Ford,1828.5,7,7,7,0,99
Kral,1661.5,7,7,7,0,99
Jangaard,1620,7,7,7,0,99
Bethany,1618.5,7,7,7,0,99
Scott,1497.5,5,5,9,0,99
Burg,1448,4,4,10,0,99
Wikle,1692,9,9,5,0,100
Brazil,1802,8,8,6,0,100
Rebecca,1743.5,8,8,6,0,100
Jersey,1723,8,8,6,0,100
Ford,1828.5,7,7,7,0,100
Kral,1661.5,7,7,7,0,100
Jangaard,1620,7,7,7,0,100
Bethany,1618.5,7,7,7,0,100
Scott,1497.5,5,5,9,0,100
Burg,1448,4,4,10,0,100
Wikle,1692,9,9,5,0,101
Brazil,1802,8,8,6,0,101
Rebecca,1743.5,8,8,6,0,101
Jersey,1723,8,8,6,0,101
Ford,1828.5,7,7,7,0,101
Kral,1661.5,7,7,7,0,101
Jangaard,1620,7,7,7,0,101
Bethany,1618.5,7,7,7,0,101
Scott,1497.5,5,5,9,0,101
Burg,1448,4,4,10,0,101
Wikle,1692,9,9,5,0,102
Brazil,1802,8,8,6,0,102
Rebecca,1743.5,8,8,6,0,102
Jersey,1723,8,8,6,0,102
Ford,1828.5,7,7,7,0,102
Kral,1661.5,7,7,7,0,102
Jangaard,1620,7,7,7,0,102
Bethany,1618.5,7,7,7,0,102
Scott,1497.5,5,5,9,0,102
Burg,1448,4,4,10,0,102
Wikle,1692,9,9,5,0,103
Brazil,1802,8,8,6,0,103
Rebecca,1743.5,8,8,6,0,103
Jersey,1723,8,8,6,0,103
Ford,1828.5,7,7,7,0,103
Kral,1661.5,7,7,7,0,103
Jangaard,1620,7,7,7,0,103
Bethany,1618.5,7,7,7,0,103
Scott,1497.5,5,5,9,0,103
Burg,1448,4,4,10,0,103
Wikle,1692,9,9,5,0,104
Brazil,1802,8,8,6,0,104
Rebecca,1743.5,8,8,6,0,104
Jersey,1723,8,8,6,0,104
Ford,1828.5,7,7,7,0,104
Kral,1661.5,7,7,7,0,104
Jangaard,1620,7,7,7,0,104
Bethany,1618.5,7,7,7,0,104
Scott,1497.5,5,5,9,0,104
Burg,1448,4,4,10,0,104
Wikle,1692,9,9,5,0,105
Brazil,1802,8,8,6,0,105
Rebecca,1743.5,8,8,6,0,105
Jersey,1723,8,8,6,0,105
Ford,1828.5,7,7,7,0,105
Kral,1661.5,7,7,7,0,105
Jangaard,1620,7,7,7,0,105
Bethany,1618.5,7,7,7,0,105
Scott,1497.5,5,5,9,0,105
Burg,1448,4,4,10,0,105
Wikle,1692,9,9,5,0,106
Brazil,1802,8,8,6,0,106
Rebecca,1743.5,8,8,6,0,106
Jersey,1723,8,8,6,0,106
Ford,1828.5,7,7,7,0,106
Kral,1661.5,7,7,7,0,106
Jangaard,1620,7,7,7,0,106
Bethany,1618.5,7,7,7,0,106
Scott,1497.5,5,5,9,0,106
Burg,1448,4,4,10,0,106
Wikle,1692,9,9,5,0,107
Brazil,1802,8,8,6,0,107
Rebecca,1743.5,8,8,6,0,107
Jersey,1723,8,8,6,0,107
Ford,1828.5,7,7,7,0,107
Kral,1661.5,7,7,7,0,107
Jangaard,1620,7,7,7,0,107
Bethany,1618.5,7,7,7,0,107
Scott,1497.5,5,5,9,0,107
Burg,1448,4,4,10,0,107
Wikle,1692,9,9,5,0,108
Brazil,1802,8,8,6,0,108
Rebecca,1743.5,8,8,6,0,108
Jersey,1723,8,8,6,0,108
Ford,1828.5,7,7,7,0,108
Kral,1661.5,7,7,7,0,108
Jangaard,1620,7,7,7,0,108
Bethany,1618.5,7,7,7,0,108
Scott,1497.5,5,5,9,0,108
Burg,1448,4,4,10,0,108
Wikle,1692,9,9,5,0,109
Brazil,1802,8,8,6,0,109
Rebecca,1743.5,8,8,6,0,109
Jersey,1723,8,8,6,0,109
Ford,1828.5,7,7,7,0,109
Kral,1661.5,7,7,7,0,109
Jangaard,1620,7,7,7,0,109
Bethany,1618.5,7,7,7,0,109
Scott,1497.5,5,5,9,0,109
Burg,1448,4,4,10,0,109
Wikle,1692,9,9,5,0,110
Brazil,1802,8,8,6,0,110
Rebecca,1743.5,8,8,6,0,110
Jersey,1723,8,8,6,0,110
Ford,1828.5,7,7,7,0,110
Kral,1661.5,7,7,7,0,110
Jangaard,1620,7,7,7,0,110
Bethany,1618.5,7,7,7,0,110
Scott,1497.5,5,5,9,0,110
Burg,1448,4,4,10,0,110
Wikle,1692,9,9,5,0,111
Brazil,1802,8,8,6,0,111
Rebecca,1743.5,8,8,6,0,111
Jersey,1723,8,8,6,0,111
Ford,1828.5,7,7,7,0,111
Kral,1661.5,7,7,7,0,111
Jangaard,1620,7,7,7,0,111
Bethany,1618.5,7,7,7,0,111
Scott,1497.5,5,5,9,0,111
Burg,1448,4,4,10,0,111
Wikle,1692,9,9,5,0,112
Brazil,1802,8,8,6,0,112
Rebecca,1743.5,8,8,6,0,112
Jersey,1723,8,8,6,0,112
Ford,1828.5,7,7,7,0,112
Kral,1661.5,7,7,7,0,112
Jangaard,1620,7,7,7,0,112
Bethany,1618.5,7,7,7,0,112
Scott,1497.5,5,5,9,0,112
Burg,1448,4,4,10,0,112
Wikle,1692,9,9,5,0,113
Brazil,1802,8,8,6,0,113
Rebecca,1743.5,8,8,6,0,113
Jersey,1723,8,8,6,0,113
Ford,1828.5,7,7,7,0,113
Kral,1661.5,7,7,7,0,113
Jangaard,1620,7,7,7,0,113
Bethany,1618.5,7,7,7,0,113
Scott,1497.5,5,5,9,0,113
Burg,1448,4,4,10,0,113
Wikle,1692,9,9,5,0,114
Brazil,1802,8,8,6,0,114
Rebecca,1743.5,8,8,6,0,114
Jersey,1723,8,8,6,0,114
Ford,1828.5,7,7,7,0,114
Kral,1661.5,7,7,7,0,114
Jangaard,1620,7,7,7,0,114
Bethany,1618.5,7,7,7,0,114
Scott,1497.5,5,5,9,0,114
Burg,1448,4,4,10,0,114
Wikle,1692,9,9,5,0,115
Brazil,1802,8,8,6,0,115
Rebecca,1743.5,8,8,6,0,115
Jersey,1723,8,8,6,0,115
Ford,1828.5,7,7,7,0,115
Kral,1661.5,7,7,7,0,115
Jangaard,1620,7,7,7,0,115
Bethany,1618.5,7,7,7,0,115
Scott,1497.5,5,5,9,0,115
Burg,1448,4,4,10,0,115
Wikle,1692,9,9,5,0,116
Brazil,1802,8,8,6,0,116
Rebecca,1743.5,8,8,6,0,116
Jersey,1723,8,8,6,0,116
Ford,1828.5,7,7,7,0,116
Kral,1661.5,7,7,7,0,116
Jangaard,1620,7,7,7,0,116
Bethany,1618.5,7,7,7,0,116
Scott,1497.5,5,5,9,0,116
Burg,1448,4,4,10,0,116
Wikle,1692,9,9,5,0,117
Brazil,1802,8,8,6,0,117
Rebecca,1743.5,8,8,6,0,117
Jersey,1723,8,8,6,0,117
Ford,1828.5,7,7,7,0,117
Kral,1661.5,7,7,7,0,117
Jangaard,1620,7,7,7,0,117
Bethany,1618.5,7,7,7,0,117
Scott,1497.5,5,5,9,0,117
Burg,1448,4,4,10,0,117
Wikle,1692,9,9,5,0,118
Brazil,1802,8,8,6,0,118
Rebecca,1743.5,8,8,6,0,118
Jersey,1723,8,8,6,0,118
Ford,1828.5,7,7,7,0,118
Kral,1661.5,7,7,7,0,118
Jangaard,1620,7,7,7,0,118
Bethany,1618.5,7,7,7,0,118
Scott,1497.5,5,5,9,0,118
Burg,1448,4,4,10,0,118
Wikle,1692,9,9,5,0,119
Brazil,1802,8,8,6,0,119
Rebecca,1743.5,8,8,6,0,119
Jersey,1723,8,8,6,0,119
Ford,1828.5,7,7,7,0,119
Kral,1661.5,7,7,7,0,119
Jangaard,1620,7,7,7,0,119
Bethany,1618.5,7,7,7,0,119
Scott,1497.5,5,5,9,0,119
Burg,1448,4,4,10,0,119
Wikle,1692,9,9,5,0,120
Brazil,1802,8,8,6,0,120
Rebecca,1743.5,8,8,6,0,120
Jersey,1723,8,8,6,0,120
Ford,1828.5,7,7,7,0,120
Kral,1661.5,7,7,7,0,120
Jangaard,1620,7,7,7,0,120
Bethany,1618.5,7,7,7,0,120
Scott,1497.5,5,5,9,0,120
Burg,1448,4,4,10,0,120
Wikle,1692,9,9,5,0,121
Brazil,1802,8,8,6,0,121
Rebecca,1743.5,8,8,6,0,121
Jersey,1723,8,8,6,0,121
Ford,1828.5,7,7,7,0,121
Kral,1661.5,7,7,7,0,121
Jangaard,1620,7,7,7,0,121
Bethany,1618.5,7,7,7,0,121
Scott,1497.5,5,5,9,0,121
Burg,1448,4,4,10,0,121
Wikle,1692,9,9,5,0,122
Brazil,1802,8,8,6,0,122
Rebecca,1743.5,8,8,6,0,122
Jersey,1723,8,8,6,0,122
Ford,1828.5,7,7,7,0,122
Kral,1661.5,7,7,7,0,122
Jangaard,1620,7,7,7,0,122
Bethany,1618.5,7,7,7,0,122
Scott,1497.5,5,5,9,0,122
Burg,1448,4,4,10,0,122
Wikle,1692,9,9,5,0,123
Brazil,1802,8,8,6,0,123
Rebecca,1743.5,8,8,6,0,123
Jersey,1723,8,8,6,0,123
Ford,1828.5,7,7,7,0,123
Kral,1661.5,7,7,7,0,123
Jangaard,1620,7,7,7,0,123
Bethany,1618.5,7,7,7,0,123
Scott,1497.5,5,5,9,0,123
Burg,1448,4,4,10,0,123
Wikle,1692,9,9,5,0,124
Brazil,1802,8,8,6,0,124
Rebecca,1743.5,8,8,6,0,124
Jersey,1723,8,8,6,0,124
Ford,1828.5,7,7,7,0,124
Kral,1661.5,7,7,7,0,124
Jangaard,1620,7,7,7,0,124
Bethany,1618.5,7,7,7,0,124
Scott,1497.5,5,5,9,0,124
Burg,1448,4,4,10,0,124
Wikle,1692,9,9,5,0,125
Brazil,1802,8,8,6,0,125
Rebecca,1743.5,8,8,6,0,125
Jersey,1723,8,8,6,0,125
Ford,1828.5,7,7,7,0,125
Kral,1661.5,7,7,7,0,125
Jangaard,1620,7,7,7,0,125
Bethany,1618.5,7,7,7,0,125
Scott,1497.5,5,5,9,0,125
Burg,1448,4,4,10,0,125
Wikle,1692,9,9,5,0,126
Brazil,1802,8,8,6,0,126
Rebecca,1743.5,8,8,6,0,126
Jersey,1723,8,8,6,0,126
Ford,1828.5,7,7,7,0,126
Kral,1661.5,7,7,7,0,126
Jangaard,1620,7,7,7,0,126
Bethany,1618.5,7,7,7,0,126
Scott,1497.5,5,5,9,0,126
Burg,1448,4,4,10,0,126
Wikle,1692,9,9,5,0,127
Brazil,1802,8,8,6,0,127
Rebecca,1743.5,8,8,6,0,127
Jersey,1723,8,8,6,0,127
Ford,1828.5,7,7,7,0,127
Kral,1661.5,7,7,7,0,127
Jangaard,1620,7,7,7,0,127
Bethany,1618.5,7,7,7,0,127
Scott,1497.5,5,5,9,0,127
Burg,1448,4,4,10,0,127
Wikle,1692,9,9,5,0,128
Brazil,1802,8,8,6,0,128
Rebecca,1743.5,8,8,6,0,128
Jersey,1723,8,8,6,0,128
Ford,1828.5,7,7,7,0,128
Kral,1661.5,7,7,7,0,128
Jangaard,1620,7,7,7,0,128
Bethany,1618.5,7,7,7,0,128
Scott,1497.5,5,5,9,0,128
Burg,1448,4,4,10,0,128
Wikle,1692,9,9,5,0,129
Brazil,1802,8,8,6,0,129
Rebecca,1743.5,8,8,6,0,129
Jersey,1723,8,8,6,0,129
Ford,1828.5,7,7,7,0,129
Kral,1661.5,7,7,7,0,129
Jangaard,1620,7,7,7,0,129
Bethany,1618.5,7,7,7,0,129
Scott,1497.5,5,5,9,0,129
Burg,1448,4,4,10,0,129
Wikle,1692,9,9,5,0,130
Brazil,1802,8,8,6,0,130
Rebecca,1743.5,8,8,6,0,130
Jersey,1723,8,8,6,0,130
Ford,1828.5,7,7,7,0,130
Kral,1661.5,7,7,7,0,130
Jangaard,1620,7,7,7,0,130
Bethany,1618.5,7,7,7,0,130
Scott,1497.5,5,5,9,0,130
Burg,1448,4,4,10,0,130
Wikle,1692,9,9,5,0,131
Brazil,1802,8,8,6,0,131
Rebecca,1743.5,8,8,6,0,131
Jersey,1723,8,8,6,0,131
Ford,1828.5,7,7,7,0,131
Kral,1661.5,7,7,7,0,131
Jangaard,1620,7,7,7,0,131
Bethany,1618.5,7,7,7,0,131
Scott,1497.5,5,5,9,0,131
Burg,1448,4,4,10,0,131
Wikle,1692,9,9,5,0,132
Brazil,1802,8,8,6,0,132
Rebecca,1743.5,8,8,6,0,132
Jersey,1723,8,8,6,0,132
Ford,1828.5,7,7,7,0,132
Kral,1661.5,7,7,7,0,132
Jangaard,1620,7,7,7,0,132
Bethany,1618.5,7,7,7,0,132
Scott,1497.5,5,5,9,0,132
Burg,1448,4,4,10,0,132
Wikle,1692,9,9,5,0,133
Brazil,1802,8,8,6,0,133
Rebecca,1743.5,8,8,6,0,133
Jersey,1723,8,8,6,0,133
Ford,1828.5,7,7,7,0,133
Kral,1661.5,7,7,7,0,133
Jangaard,1620,7,7,7,0,133
Bethany,1618.5,7,7,7,0,133
Scott,1497.5,5,5,9,0,133
Burg,1448,4,4,10,0,133
Wikle,1692,9,9,5,0,134
Brazil,1802,8,8,6,0,134
Rebecca,1743.5,8,8,6,0,134
Jersey,1723,8,8,6,0,134
Ford,1828.5,7,7,7,0,134
Kral,1661.5,7,7,7,0,134
Jangaard,1620,7,7,7,0,134
Bethany,1618.5,7,7,7,0,134
Scott,1497.5,5,5,9,0,134
Burg,1448,4,4,10,0,134
Wikle,1692,9,9,5,0,135
Brazil,1802,8,8,6,0,135
Rebecca,1743.5,8,8,6,0,135
Jersey,1723,8,8,6,0,135
Ford,1828.5,7,7,7,0,135
Kral,1661.5,7,7,7,0,135
Jangaard,1620,7,7,7,0,135
Bethany,1618.5,7,7,7,0,135
Scott,1497.5,5,5,9,0,135
Burg,1448,4,4,10,0,135
Wikle,1692,9,9,5,0,136
Brazil,1802,8,8,6,0,136
Rebecca,1743.5,8,8,6,0,136
Jersey,1723,8,8,6,0,136
Ford,1828.5,7,7,7,0,136
Kral,1661.5,7,7,7,0,136
Jangaard,1620,7,7,7,0,136
Bethany,1618.5,7,7,7,0,136
Scott,1497.5,5,5,9,0,136
Burg,1448,4,4,10,0,136
Wikle,1692,9,9,5,0,137
Brazil,1802,8,8,6,0,137
Rebecca,1743.5,8,8,6,0,137
Jersey,1723,8,8,6,0,137
Ford,1828.5,7,7,7,0,137
Kral,1661.5,7,7,7,0,137
Jangaard,1620,7,7,7,0,137
Bethany,1618.5,7,7,7,0,137
Scott,1497.5,5,5,9,0,137
Burg,1448,4,4,10,0,137
Wikle,1692,9,9,5,0,138
Brazil,1802,8,8,6,0,138
Rebecca,1743.5,8,8,6,0,138
Jersey,1723,8,8,6,0,138
Ford,1828.5,7,7,7,0,138
Kral,1661.5,7,7,7,0,138
Jangaard,1620,7,7,7,0,138
Bethany,1618.5,7,7,7,0,138
Scott,1497.5,5,5,9,0,138
Burg,1448,4,4,10,0,138
Wikle,1692,9,9,5,0,139
Brazil,1802,8,8,6,0,139
Rebecca,1743.5,8,8,6,0,139
Jersey,1723,8,8,6,0,139
Ford,1828.5,7,7,7,0,139
Kral,1661.5,7,7,7,0,139
Jangaard,1620,7,7,7,0,139
Bethany,1618.5,7,7,7,0,139
Scott,1497.5,5,5,9,0,139
Burg,1448,4,4,10,0,139
Wikle,1692,9,9,5,0,140
Brazil,1802,8,8,6,0,140
Rebecca,1743.5,8,8,6,0,140
Jersey,1723,8,8,6,0,140
Ford,1828.5,7,7,7,0,140
Kral,1661.5,7,7,7,0,140
Jangaard,1620,7,7,7,0,140
Bethany,1618.5,7,7,7,0,140
Scott,1497.5,5,5,9,0,140
Burg,1448,4,4,10,0,140
Wikle,1692,9,9,5,0,141
Brazil,1802,8,8,6,0,141
Rebecca,1743.5,8,8,6,0,141
Jersey,1723,8,8,6,0,141
Ford,1828.5,7,7,7,0,141
Kral,1661.5,7,7,7,0,141
Jangaard,1620,7,7,7,0,141
Bethany,1618.5,7,7,7,0,141
Scott,1497.5,5,5,9,0,141
Burg,1448,4,4,10,0,141
Wikle,1692,9,9,5,0,142
Brazil,1802,8,8,6,0,142
Rebecca,1743.5,8,8,6,0,142
Jersey,1723,8,8,6,0,142
Ford,1828.5,7,7,7,0,142
Kral,1661.5,7,7,7,0,142
Jangaard,1620,7,7,7,0,142
Bethany,1618.5,7,7,7,0,142
Scott,1497.5,5,5,9,0,142
Burg,1448,4,4,10,0,142
Wikle,1692,9,9,5,0,143
Brazil,1802,8,8,6,0,143
Rebecca,1743.5,8,8,6,0,143
Jersey,1723,8,8,6,0,143
Ford,1828.5,7,7,7,0,143
Kral,1661.5,7,7,7,0,143
Jangaard,1620,7,7,7,0,143
Bethany,1618.5,7,7,7,0,143
Scott,1497.5,5,5,9,0,143
Burg,1448,4,4,10,0,143
Wikle,1692,9,9,5,0,144
Brazil,1802,8,8,6,0,144
Rebecca,1743.5,8,8,6,0,144
Jersey,1723,8,8,6,0,144
Ford,1828.5,7,7,7,0,144
Kral,1661.5,7,7,7,0,144
Jangaard,1620,7,7,7,0,144
Bethany,1618.5,7,7,7,0,144
Scott,1497.5,5,5,9,0,144
Burg,1448,4,4,10,0,144
Wikle,1692,9,9,5,0,145
Brazil,1802,8,8,6,0,145
Rebecca,1743.5,8,8,6,0,145
Jersey,1723,8,8,6,0,145
Ford,1828.5,7,7,7,0,145
Kral,1661.5,7,7,7,0,145
Jangaard,1620,7,7,7,0,145
Bethany,1618.5,7,7,7,0,145
Scott,1497.5,5,5,9,0,145
Burg,1448,4,4,10,0,145
Wikle,1692,9,9,5,0,146
Brazil,1802,8,8,6,0,146
Rebecca,1743.5,8,8,6,0,146
Jersey,1723,8,8,6,0,146
Ford,1828.5,7,7,7,0,146
Kral,1661.5,7,7,7,0,146
Jangaard,1620,7,7,7,0,146
Bethany,1618.5,7,7,7,0,146
Scott,1497.5,5,5,9,0,146
Burg,1448,4,4,10,0,146
Wikle,1692,9,9,5,0,147
Brazil,1802,8,8,6,0,147
Rebecca,1743.5,8,8,6,0,147
Jersey,1723,8,8,6,0,147
Ford,1828.5,7,7,7,0,147
Kral,1661.5,7,7,7,0,147
Jangaard,1620,7,7,7,0,147
Bethany,1618.5,7,7,7,0,147
Scott,1497.5,5,5,9,0,147
Burg,1448,4,4,10,0,147
Wikle,1692,9,9,5,0,148
Brazil,1802,8,8,6,0,148
Rebecca,1743.5,8,8,6,0,148
Jersey,1723,8,8,6,0,148
Ford,1828.5,7,7,7,0,148
Kral,1661.5,7,7,7,0,148
Jangaard,1620,7,7,7,0,148
Bethany,1618.5,7,7,7,0,148
Scott,1497.5,5,5,9,0,148
Burg,1448,4,4,10,0,148
Wikle,1692,9,9,5,0,149
